file,label
real/file671.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1239.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1031.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1203.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1791.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1683.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file749.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file978.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file399.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1773.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1972.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file793.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file464.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1948.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2162.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1724.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1104.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2245.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1614.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1657.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file933.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file932.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file89.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file472.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1134.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file409.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file630.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1928.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1057.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file406.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1429.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file663.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file203.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1960.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1373.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file725.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file868.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1187.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file558.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2208.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file668.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file977.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file300.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1138.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1638.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1955.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file845.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1716.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file881.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1552.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file741.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1148.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1044.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file254.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file832.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1398.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1292.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1864.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file316.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file582.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file563.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file588.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file921.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1383.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file974.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2213.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1226.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file508.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2146.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1390.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1825.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file524.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2070.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1890.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file65.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file327.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1030.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1247.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file805.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file214.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file417.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1144.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file700.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file201.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1908.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1191.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1757.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file840.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1046.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file269.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file199.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1335.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1887.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file49.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1610.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file72.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1530.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1397.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2188.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1543.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1068.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1269.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file811.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1654.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file264.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file453.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file434.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1293.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1919.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file995.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file279.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2068.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1075.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2046.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1244.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1500.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file687.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file551.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1685.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file795.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file938.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file74.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1537.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file451.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1520.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file190.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1933.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1387.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file275.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file684.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1108.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file381.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file446.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1375.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file553.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file200.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1911.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file320.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file990.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1526.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1904.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file247.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file84.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1630.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1553.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1892.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file616.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file745.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2236.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1941.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file352.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2239.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file925.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1676.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file997.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2132.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file703.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file664.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2054.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file731.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file465.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2217.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1608.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1423.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1272.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file211.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2091.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1384.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file573.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1674.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1853.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file803.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2250.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1594.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2008.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file743.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file16.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1652.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file484.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file858.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1213.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1215.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1020.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1916.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2012.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file159.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file810.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1927.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1483.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file956.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1027.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1750.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file178.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file157.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file710.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file38.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1475.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1821.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file526.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file576.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1163.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1729.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file129.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file662.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1328.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file618.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1016.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2186.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file268.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1129.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file854.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file165.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2043.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1959.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file622.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file976.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file506.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1639.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file567.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1362.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1018.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1189.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file729.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2144.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1058.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1507.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file454.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1323.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file388.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1074.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1194.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1332.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file961.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file448.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file998.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1207.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1489.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1352.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1760.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1746.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file245.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file549.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1728.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1153.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1249.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file39.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file505.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file640.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file370.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1441.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file860.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1979.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1056.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file754.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file397.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1350.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file577.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file735.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2084.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1079.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1756.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file824.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file835.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2193.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1822.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1989.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1524.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file346.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1222.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file564.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1477.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file636.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file715.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file909.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2140.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file378.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1491.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file486.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1499.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1438.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1369.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file471.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file354.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file527.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file584.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file940.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file229.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1312.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file528.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file135.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file407.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file457.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1646.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2158.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file182.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file935.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file396.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1145.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1684.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file377.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file688.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1234.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file183.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1994.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file904.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file51.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file290.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file905.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1688.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2248.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1956.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1248.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file192.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1186.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1230.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1319.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1578.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1677.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file516.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file605.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1093.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file507.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1164.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file348.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1116.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2006.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1804.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1846.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file686.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file467.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file163.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2089.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file875.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1261.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file344.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1497.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file759.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1751.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file952.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1992.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1861.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file784.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file296.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1181.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1775.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file136.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1909.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file292.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file807.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1004.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1806.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1451.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2255.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1759.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file144.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1242.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1474.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file287.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1531.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1869.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file730.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1361.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1045.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file842.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file541.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2069.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1141.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1296.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1096.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1298.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file234.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file852.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file902.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file594.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2111.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1276.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1089.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2180.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2027.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1740.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1617.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file514.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1393.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file400.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2174.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1901.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1490.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file1360.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file100.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file265.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file2052.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file983.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
real/file424.wav_16k.wav_norm.wav_mono.wav_silence,bona-fide
